published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,true,5902858,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_028_sympy__sympy-18698,1,1,PASS,5828278,74580,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_028_sympy__sympy-18698/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,true,777806,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_012_sympy__sympy-21379,1,1,PASS,766475,11331,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_012_sympy__sympy-21379/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-21612,sympy/sympy,true,2349423,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_029_sympy__sympy-21612,1,1,PASS,2325942,23481,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_029_sympy__sympy-21612/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,astropy__astropy-14182,astropy/astropy,false,56437,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_001_astropy__astropy-14182,1,1,INFRA,55488,949,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,astropy__astropy-14182,astropy/astropy,false,58201,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_001_astropy__astropy-14182,3,2,FAIL,55833,2368,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,astropy__astropy-14365,astropy/astropy,false,53239,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_019_astropy__astropy-14365,1,1,INFRA,52603,636,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_019_astropy__astropy-14365/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5-mini-2025-08-07,astropy__astropy-14365,astropy/astropy,false,47370,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_019_astropy__astropy-14365,3,2,FAIL,43744,3626,gpt-5-mini,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_019_astropy__astropy-14365/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,astropy__astropy-14995,astropy/astropy,true,40230,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_028_astropy__astropy-14995,1,1,PASS,39899,331,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_028_astropy__astropy-14995/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-10914,django/django,false,27721,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_013_django__django-10914,1,1,INFRA,26632,1089,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_013_django__django-10914/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,django__django-10914,django/django,true,26644,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_013_django__django-10914,3,2,PASS,25073,1571,gemini-3-pro-preview,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_013_django__django-10914/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-11099,django/django,true,6231,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_020_django__django-11099,1,1,PASS,5905,326,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_020_django__django-11099/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,django__django-11133,django/django,false,17814,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_032_django__django-11133,1,1,FAIL,16911,903,gemini-3-pro-preview,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_032_django__django-11133/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14989,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_032_django__django-11133,3,2,PASS,14314,675,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_032_django__django-11133/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,django__django-11179,django/django,true,9947,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_035_django__django-11179,1,1,PASS,9546,401,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_035_django__django-11179/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-11815,django/django,true,16012,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_039_django__django-11815,1,1,PASS,15586,426,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_039_django__django-11815/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-11848,django/django,false,15623,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_009_django__django-11848,1,1,INFRA,12796,2827,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_009_django__django-11848/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-11848,django/django,true,13514,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_009_django__django-11848,3,2,PASS,13214,300,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_009_django__django-11848/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-14155,django/django,false,29333,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_007_django__django-14155,1,1,FAIL,28338,995,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_007_django__django-14155/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,23497,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_007_django__django-14155,3,2,FAIL,22372,1125,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_007_django__django-14155/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-14534,django/django,true,58980,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_022_django__django-14534,1,1,PASS,58820,160,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_022_django__django-14534/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-15252,django/django,false,34531,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_023_django__django-15252,1,1,FAIL,33633,898,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_023_django__django-15252/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-15252,django/django,false,34985,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_023_django__django-15252,3,2,FAIL,34048,937,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_023_django__django-15252/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-15695,django/django,false,76584,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_024_django__django-15695,1,1,FAIL,75963,621,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_024_django__django-15695/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,57938,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_024_django__django-15695,3,2,FAIL,56627,1311,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_024_django__django-15695/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,116486,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,1,1,INFRA,113845,2641,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,118437,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,3,2,FAIL,114162,4275,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,158327,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-23476,1,1,TIMEOUT,157800,527,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-23476/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,158668,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-23476,3,2,TIMEOUT,158057,611,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-23476/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,344742,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_021_matplotlib__matplotlib-24149,1,1,TIMEOUT,343672,1070,gemini-3-pro-preview,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_021_matplotlib__matplotlib-24149/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_021_matplotlib__matplotlib-24149,3,2,INFRA,0,0,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_021_matplotlib__matplotlib-24149/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,127930,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_036_matplotlib__matplotlib-25311,1,1,TIMEOUT,127387,543,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_036_matplotlib__matplotlib-25311/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,114462,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_036_matplotlib__matplotlib-25311,3,2,TIMEOUT,114080,382,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_036_matplotlib__matplotlib-25311/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,0,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_040_matplotlib__matplotlib-25332,1,1,FAIL,0,0,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_040_matplotlib__matplotlib-25332/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,121213,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_040_matplotlib__matplotlib-25332,3,2,FAIL,120252,961,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_040_matplotlib__matplotlib-25332/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,psf__requests-2317,psf/requests,false,24461,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_003_psf__requests-2317,1,1,FAIL,24035,426,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,psf__requests-2317,psf/requests,false,24630,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_003_psf__requests-2317,3,2,FAIL,24251,379,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,pydata__xarray-4094,pydata/xarray,false,133588,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_015_pydata__xarray-4094,1,1,TIMEOUT,132929,659,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,pydata__xarray-4094,pydata/xarray,true,133824,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_015_pydata__xarray-4094,3,2,PASS,133284,540,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,true,23514,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_011_pytest-dev__pytest-7490,1,1,PASS,22488,1026,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_011_pytest-dev__pytest-7490/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,89784,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297,1,1,INFRA,88376,1408,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,89625,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297,3,2,PASS,88734,891,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50204,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_037_scikit-learn__scikit-learn-13439,1,1,PASS,49373,831,gemini-3-pro-preview,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_037_scikit-learn__scikit-learn-13439/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,35999,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747,1,1,FAIL,35685,314,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,37298,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747,3,2,INFRA,36048,1250,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,9046,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_017_sphinx-doc__sphinx-11445,1,1,FAIL,8207,839,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_017_sphinx-doc__sphinx-11445/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,10125,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_017_sphinx-doc__sphinx-11445,3,2,FAIL,8621,1504,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_017_sphinx-doc__sphinx-11445/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,9468,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_033_sphinx-doc__sphinx-8721,1,1,PASS,8988,480,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_033_sphinx-doc__sphinx-8721/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-12419,sympy/sympy,true,16733,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_018_sympy__sympy-12419,1,1,PASS,16168,565,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_018_sympy__sympy-12419/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-12481,sympy/sympy,true,38384,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_030_sympy__sympy-12481,1,1,PASS,37416,968,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_030_sympy__sympy-12481/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13031,sympy/sympy,false,27534,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_031_sympy__sympy-13031,1,1,INFRA,26255,1279,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_031_sympy__sympy-13031/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,sympy__sympy-13031,sympy/sympy,false,24394,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_031_sympy__sympy-13031,3,2,FAIL,22557,1837,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_031_sympy__sympy-13031/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13480,sympy/sympy,true,31529,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_034_sympy__sympy-13480,1,1,PASS,31139,390,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_034_sympy__sympy-13480/ledger.jsonl
